MonthlyIncome,Age,TotalWorkingYears,OverTime,MonthlyRate,DailyRate,EmployeeId,DistanceFromHome,HourlyRate,NumCompaniesWorked,Attrition
0.31174302264349657,0.3095238095238095,0.25,0,0.4074282272636016,0.0830350751610594,122,0.2142857142857143,1.0,0.4444444444444444,0.0
0.08599262769878885,0.2619047619047619,0.025,0,0.026540855249949813,0.9262705798138868,123,0.3214285714285714,0.9857142857142855,0.1111111111111111,0.0
0.19473407056345446,0.3333333333333333,0.15000000000000002,0,0.8761292913069665,0.9821045096635647,126,0.35714285714285715,0.42857142857142855,0.8888888888888888,1.0
0.46735123749341756,0.4047619047619047,0.25,1,0.24926721541859062,0.7122405153901217,127,0.35714285714285715,0.7,0.2222222222222222,0.0
0.986361242759347,0.5952380952380951,0.625,0,0.6637622967275647,0.5855404438081603,128,0.07142857142857142,0.9428571428571428,0.3333333333333333,0.0
0.07851500789889415,0.35714285714285715,0.1,0,0.33812487452318807,0.022906227630637085,129,0.03571428571428571,0.857142857142857,0.0,0.0
0.29936808846761453,0.4523809523809524,0.2,1,0.8885364384661715,0.1481746599856836,133,0.3214285714285714,0.8285714285714285,0.2222222222222222,0.0
0.07293312269615587,0.21428571428571425,0.2,1,0.9470788998193135,0.023622047244094488,134,0.5714285714285714,0.3,0.1111111111111111,1.0
0.11542917324907848,0.23809523809523808,0.15000000000000002,0,0.7153985143545473,0.9656406585540444,135,0.03571428571428571,0.5285714285714285,0.0,0.0
0.4098999473407056,0.21428571428571425,0.225,0,0.10901425416583016,0.13743736578382248,136,0.3214285714285714,0.02857142857142858,0.1111111111111111,0.0
0.2804107424960505,0.4523809523809524,0.225,0,0.901987552700261,0.17179670722977808,137,0.5357142857142857,0.5142857142857142,0.4444444444444444,0.0
0.08056872037914692,0.21428571428571425,0.1,0,0.2351335073278458,0.06943450250536864,138,0.17857142857142855,0.35714285714285715,0.1111111111111111,0.0
0.09394418114797262,0.4523809523809524,0.325,0,0.0178678980124473,0.15533285612025768,139,0.10714285714285714,0.1571428571428572,0.4444444444444444,0.0
0.30558188520273827,0.3095238095238095,0.25,0,0.6064645653483236,0.6871868289191123,140,0.8214285714285714,0.9428571428571428,0.1111111111111111,0.0
0.9086887835703001,0.7142857142857142,0.625,0,0.26657297731379237,0.4387974230493915,141,0.0,0.657142857142857,0.6666666666666666,0.0
0.2221695629278568,0.42857142857142855,0.25,0,0.8539249146757679,0.41088045812455265,142,0.0,0.07142857142857145,0.0,0.0
0.2877830437072143,0.4523809523809524,0.35000000000000003,0,0.31588034531218634,0.6263421617752326,143,0.0,0.3714285714285714,0.1111111111111111,0.0
0.4042654028436019,0.4761904761904761,0.30000000000000004,0,0.43509335474804256,0.4294917680744452,146,0.0,0.4142857142857143,0.4444444444444444,0.0
0.178725645076356,0.3333333333333333,0.2,0,0.28733186107207387,0.010737294201861133,147,0.42857142857142855,0.6142857142857143,0.2222222222222222,0.0
0.13959978936282255,0.23809523809523808,0.25,0,0.23348725155591246,0.5404438081603435,149,0.3214285714285714,0.4142857142857143,0.3333333333333333,0.0
0.19641916798314904,0.5952380952380951,0.45,0,0.56197550692632,0.6120257695060844,150,0.9642857142857143,0.5999999999999999,0.4444444444444444,0.0
0.13533438651922067,0.28571428571428564,0.30000000000000004,1,0.2921100180686609,0.9756621331424481,152,0.0,0.4714285714285715,0.0,0.0
0.8654555028962612,0.35714285714285715,0.25,0,0.7386067054808272,0.4438081603435934,153,0.5714285714285714,0.11428571428571427,0.1111111111111111,0.0
0.19778830963665087,0.5952380952380951,0.1,0,0.8721140333266412,0.05368647100930565,154,0.25,0.35714285714285715,0.4444444444444444,0.0
0.641495523959979,0.5714285714285714,0.5,1,0.8507127082915077,0.2548317823908375,155,0.8928571428571428,0.42857142857142855,0.3333333333333333,0.0
0.1286466561348078,0.4523809523809524,0.42500000000000004,0,0.625135514956836,0.5862562634216177,156,0.3214285714285714,0.9714285714285713,0.6666666666666666,0.0
0.07324907846234863,0.14285714285714285,0.07500000000000001,0,0.1379642642039751,0.30994989262705797,160,0.8214285714285714,0.11428571428571427,0.0,0.0
0.18114797261716695,0.4523809523809524,0.375,1,0.8742019674764103,0.6879026485325698,161,0.8571428571428571,0.5999999999999999,0.3333333333333333,0.0
0.45250131648235914,0.4523809523809524,0.42500000000000004,1,0.036779763099779164,0.3264137437365784,162,0.03571428571428571,0.6428571428571428,0.4444444444444444,0.0
0.24202211690363348,0.5238095238095237,0.5,0,0.2573780365388476,0.9255547602004295,163,0.8928571428571428,0.3428571428571428,0.1111111111111111,0.0
0.2185887309110058,0.8809523809523809,0.30000000000000004,0,0.7799638626781771,0.2390837508947745,165,0.03571428571428571,0.10000000000000003,0.4444444444444444,1.0
0.2694049499736703,0.380952380952381,0.25,0,0.8616342099979923,0.2899069434502505,166,0.5,0.5142857142857142,0.1111111111111111,0.0
0.010057925223802007,0.0,0.0,0,0.3063641838988155,0.5082319255547602,167,0.3214285714285714,0.5571428571428572,0.1111111111111111,0.0
0.7902053712480253,0.5476190476190477,0.55,0,0.5541859064444891,0.16607015032211883,168,0.03571428571428571,0.8285714285714285,0.1111111111111111,0.0
0.19794628751974727,0.6190476190476188,0.275,0,0.28861674362577794,0.20114531138153183,169,0.0,0.7,0.7777777777777777,0.0
0.3062664560294892,0.5714285714285714,0.25,0,0.7660710700662517,0.42161775232641374,170,0.25,0.2571428571428572,0.0,0.0
0.6700895208004213,0.7857142857142856,0.525,0,0.2046978518369805,0.15103793843951324,171,0.07142857142857142,0.9714285714285713,0.3333333333333333,0.0
0.14328593996840444,0.3333333333333333,0.1,1,0.30022083918891784,0.2956335003579098,172,0.0,0.45714285714285713,0.0,1.0
0.5554502369668246,0.3095238095238095,0.25,0,0.931419393696045,0.4194702934860415,174,0.2142857142857143,0.2,1.0,0.0
0.16529752501316483,0.3095238095238095,0.1,0,0.36864083517365986,0.5375805297065139,175,0.0,0.9428571428571428,0.1111111111111111,0.0
0.07440758293838864,0.28571428571428564,0.1,0,0.9488456133306565,0.0050107372942018585,176,0.14285714285714285,0.42857142857142855,0.0,1.0
0.08077935755660876,0.42857142857142855,0.15000000000000002,0,0.3924513149969885,0.1624910522548318,177,0.03571428571428571,0.9428571428571428,0.4444444444444444,0.0
0.06308583464981568,0.23809523809523808,0.1,0,0.8186307970287091,0.5676449534717251,178,0.5,0.28571428571428575,0.1111111111111111,0.0
0.4711953659820959,0.28571428571428564,0.17500000000000002,0,0.28114836378237296,0.768790264853257,179,0.6785714285714285,0.7857142857142856,0.0,0.0
0.05292259083728278,0.4047619047619047,0.05,0,0.30487853844609514,0.564065855404438,180,0.03571428571428571,0.9571428571428571,0.1111111111111111,0.0
0.5004212743549237,0.976190476190476,0.625,0,0.7190523991166432,0.9498926270579814,181,0.6071428571428571,0.5285714285714285,0.6666666666666666,0.0
0.5219062664560294,0.49999999999999994,0.325,0,0.054406745633406944,0.9899785254115961,182,0.8571428571428571,0.5857142857142856,0.3333333333333333,0.0
0.18667719852553977,0.2619047619047619,0.25,0,0.7294117647058823,0.24337866857551896,184,0.03571428571428571,0.2,0.1111111111111111,0.0
0.4708267509215377,0.380952380952381,0.275,1,0.379000200762899,0.6342161775232641,185,0.7857142857142857,0.18571428571428567,1.0,1.0
0.18304370721432334,0.42857142857142855,0.25,0,0.9713310580204778,0.28919112383679313,186,0.07142857142857142,0.0,0.4444444444444444,0.0
0.11558715113217485,0.28571428571428564,0.2,0,0.33410961654286286,0.07086614173228348,187,0.14285714285714285,0.7714285714285714,0.5555555555555556,0.0
0.6213270142180095,0.21428571428571425,0.225,1,0.27094960851234695,0.11954187544738726,189,0.14285714285714285,0.17142857142857143,0.1111111111111111,0.0
0.4726698262243286,0.5952380952380951,0.25,0,0.28781369202971285,0.6435218324982104,190,0.2142857142857143,0.18571428571428567,0.8888888888888888,0.0
0.5529752501316483,0.4761904761904761,0.30000000000000004,1,0.545593254366593,0.1725125268432355,191,0.5,0.8857142857142857,0.0,0.0
0.0938388625592417,0.3095238095238095,0.07500000000000001,0,0.7985143545472797,0.49463135289906934,194,0.6785714285714285,0.5285714285714285,0.0,0.0
0.22617166929963142,0.28571428571428564,0.25,0,0.930776952419193,0.28561202576950606,195,0.9285714285714285,0.9857142857142855,0.7777777777777777,0.0
0.6482885729331227,0.6190476190476188,0.5750000000000001,1,0.3871913270427625,0.9634931997136721,196,0.9642857142857143,0.32857142857142857,0.3333333333333333,0.0
0.07851500789889415,0.11904761904761901,0.125,0,0.09034330455731782,0.39226914817465997,197,0.2857142857142857,0.10000000000000003,0.1111111111111111,0.0
0.021432332806740388,0.07142857142857145,0.025,0,0.6088737201365187,0.8818897637795275,199,0.3214285714285714,0.08571428571428569,0.1111111111111111,1.0
0.07093206951026856,0.3095238095238095,0.2,1,0.5130295121461554,0.8017179670722977,203,0.35714285714285715,0.2571428571428572,0.3333333333333333,0.0
0.4785150078988941,0.6666666666666665,0.7000000000000001,0,0.5577996386267817,0.1968503937007874,204,0.2857142857142857,0.31428571428571433,0.4444444444444444,1.0
0.07588204318062139,0.8333333333333333,0.47500000000000003,0,0.3543465167637021,0.17465998568360772,205,0.17857142857142855,0.7999999999999998,0.2222222222222222,0.0
0.1353870458135861,0.7380952380952379,0.17500000000000002,0,0.33969082513551496,0.9420186113099499,206,0.0,0.08571428571428569,0.2222222222222222,0.0
0.18988941548183255,0.6666666666666665,0.47500000000000003,1,0.7602890985745834,0.6449534717251252,207,0.25,0.6285714285714286,0.8888888888888888,0.0
0.1537651395471301,0.3095238095238095,0.17500000000000002,1,0.19634611523790405,0.027201145311381528,208,0.39285714285714285,0.9285714285714286,0.8888888888888888,0.0
0.9843075302790943,0.9523809523809523,0.8,1,0.8175868299538245,0.6821760916249104,210,0.0,0.657142857142857,0.3333333333333333,0.0
0.18741442864665614,0.380952380952381,0.25,0,0.31881148363782374,0.6893342877594846,211,0.7857142857142857,0.5999999999999999,0.0,0.0
0.062401263823064775,0.4047619047619047,0.125,0,0.1515358361774744,0.4022906227630637,213,0.0,0.7,0.4444444444444444,0.0
0.12053712480252765,0.3333333333333333,0.17500000000000002,1,0.5203372816703473,0.16607015032211883,214,0.14285714285714285,0.7142857142857142,0.0,0.0
0.16961558715113217,0.4047619047619047,0.15000000000000002,0,0.6878538446095162,0.030064423765211165,215,0.75,0.2285714285714286,0.0,0.0
0.10452869931542919,0.02380952380952378,0.025,1,0.7679983938968079,0.11667859699355762,216,0.8571428571428571,0.38571428571428573,0.1111111111111111,0.0
0.3925223802001053,0.23809523809523808,0.15000000000000002,0,0.8591045974703875,0.5468861846814602,217,0.14285714285714285,0.7714285714285714,0.0,0.0
0.4945234333859926,0.3333333333333333,0.35000000000000003,0,0.9523388877735394,0.6750178954903364,218,0.10714285714285714,0.02857142857142858,0.1111111111111111,1.0
0.23975776724591893,0.5952380952380951,0.30000000000000004,0,0.7905239911664325,0.2290622763063708,219,0.0,0.04285714285714287,0.4444444444444444,0.0
0.2486571879936809,0.4523809523809524,0.225,0,0.6053804456936358,0.18969219756621333,221,0.8571428571428571,0.31428571428571433,0.7777777777777777,0.0
0.2919431279620853,0.4761904761904761,0.35000000000000003,0,0.2073880746837984,0.8296349319971367,223,0.03571428571428571,0.8285714285714285,1.0,0.0
0.28109531332280147,0.28571428571428564,0.30000000000000004,1,0.4773338687010641,0.814602720114531,224,0.2857142857142857,0.2571428571428572,0.0,0.0
0.0682991047919958,0.8333333333333333,0.325,1,0.5602489459947801,0.9549033643521833,225,0.17857142857142855,0.05714285714285716,0.2222222222222222,0.0
0.20526592943654556,0.5714285714285714,0.5,0,0.9009435856253765,0.3815318539727989,226,0.0,0.9857142857142855,0.1111111111111111,0.0
0.056556082148499214,0.28571428571428564,0.025,0,0.8254968881750653,0.0415175375805297,227,0.07142857142857142,0.5857142857142856,0.1111111111111111,0.0
0.07393364928909954,0.16666666666666669,0.025,1,0.6707086930335274,0.5476020042949177,229,0.6428571428571428,0.08571428571428569,0.1111111111111111,1.0
0.8209057398630859,0.8333333333333333,0.875,0,0.7094960851234692,0.24695776664280603,230,0.03571428571428571,0.12857142857142861,0.4444444444444444,0.0
0.0678251711427067,0.2619047619047619,0.05,0,0.6373418992170247,0.7072297780959198,233,0.3214285714285714,0.7571428571428571,0.1111111111111111,0.0
0.6713533438651922,0.5714285714285714,0.55,1,0.014173860670548086,0.2712956335003579,234,0.39285714285714285,0.2,0.0,1.0
0.08130595050026332,0.380952380952381,0.15000000000000002,0,0.24942782573780362,0.4294917680744452,235,0.5357142857142857,1.0,0.1111111111111111,0.0
0.2067930489731438,0.23809523809523808,0.15000000000000002,0,0.8781770728769324,0.7637795275590551,236,0.25,0.4714285714285715,0.1111111111111111,0.0
0.7927856766719326,0.5952380952380951,0.55,1,0.22686207588837584,0.6671438797423049,237,0.5357142857142857,0.7142857142857142,0.5555555555555556,0.0
0.28925750394944705,0.4523809523809524,0.17500000000000002,0,0.8324031319012246,0.09019327129563351,239,0.17857142857142855,0.9714285714285713,0.4444444444444444,0.0
0.2620326487625066,0.6190476190476188,0.25,0,0.9957839791206585,0.7229778095919828,240,0.0,0.28571428571428575,0.4444444444444444,0.0
0.053712480252764615,0.380952380952381,0.125,0,0.5539851435454728,0.6420901932712956,241,0.8928571428571428,0.8857142857142857,0.1111111111111111,0.0
0.22348604528699315,0.23809523809523808,0.17500000000000002,0,0.749086528809476,0.14459556191839656,244,0.2857142857142857,0.8857142857142857,0.1111111111111111,0.0
0.3889942074776198,0.5238095238095237,0.2,0,0.8079903633808472,0.14173228346456693,245,0.8928571428571428,0.6285714285714286,0.1111111111111111,0.0
0.2891521853607162,0.380952380952381,0.15000000000000002,0,0.45015057217426224,0.7222619899785253,246,0.25,0.8999999999999999,0.5555555555555556,0.0
0.2592943654555029,0.6190476190476188,0.25,0,0.12459345512949208,0.37437365783822474,247,0.10714285714285714,0.28571428571428575,1.0,0.0
0.12717219589257506,0.16666666666666669,0.15000000000000002,0,0.7845011041959445,0.05583392984967789,248,0.03571428571428571,0.49999999999999994,0.7777777777777777,0.0
0.10273828330700369,0.380952380952381,0.2,0,0.6026099176872114,0.42734430923407296,249,0.17857142857142855,0.7571428571428571,0.2222222222222222,1.0
0.9771985255397578,0.9999999999999998,0.8250000000000001,0,0.07066854045372414,0.2290622763063708,250,0.2142857142857143,0.1571428571428572,0.5555555555555556,0.0
0.43154291732490785,0.3333333333333333,0.17500000000000002,0,0.8532021682393094,0.35719398711524697,251,0.2142857142857143,0.9571428571428571,0.4444444444444444,0.0
0.19320695102685626,0.42857142857142855,0.2,0,0.8511945392491468,0.06156048675733716,253,0.2142857142857143,0.49999999999999994,0.2222222222222222,0.0
0.1588204318062138,0.3333333333333333,0.25,0,0.3630194740012046,0.7208303507516105,255,0.9999999999999999,0.5571428571428572,1.0,0.0
0.8314902580305424,0.5714285714285714,0.525,0,0.5830957639028308,0.748031496062992,256,0.3214285714285714,0.01428571428571429,0.0,0.0
0.2828330700368615,0.5238095238095237,0.2,1,0.16125276048986148,0.3385826771653543,258,0.75,0.5428571428571429,0.2222222222222222,1.0
0.24934175882043183,0.16666666666666669,0.15000000000000002,1,0.9983938968078699,0.0987831066571224,260,0.14285714285714285,0.2285714285714286,0.1111111111111111,1.0
